Time_ns,r_34_110,E_34_110,COM_N_C,Interdomain_Angle,Radius_of_Gyration,Phi_mean,Psi_mean,Torsion_angle,B_factor_HNH,SASA_total,Hydrophobic_SASA,Hydrophilic_SASA,Mean_r,StdDev_r,Kurtosis_r,Autocorrelation_r_lag0,Autocorrelation_r_lag1,Predicted_FRET_States
0.50004,30.896017406065397,0.9472687356783852,36.25228276329558,32.486353614670946,38.47745186013667,-69.54169216523839,-26.634956771818004,127.58132870390212,682.6304685753347,858.916,115.80072116773816,487.4565348968584,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.52782,27.3295339588844,0.9740257062310054,36.14553578284045,32.82713395571123,38.39917149645479,-71.93888719706317,-11.939620543644956,107.55811682623316,682.6304685753347,858.27435,114.3059955261823,488.1684419834508,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.5556,29.020970588634256,0.9631738550966192,35.96564383514058,33.179355972142744,38.74185773830241,-71.42502000347146,-12.24326133389741,130.11143927457158,682.6304685753347,871.8518,118.74251505419078,490.4132423931407,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.58338,31.484731900514426,0.9413165464965004,36.075944264731554,33.35415789029966,38.78156109457967,-69.00218527404733,-14.357694841330236,96.06531604875995,682.6304685753347,867.50555,119.05728217492516,490.1971441390408,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.6111599999999999,31.67904315862293,0.93924379456694,36.10948694473852,33.17694995473311,38.61513383299632,-72.35994137658727,-10.876616187144196,130.83005298750558,682.6304685753347,873.2195,119.6019273391214,492.922053618734,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.63894,29.772614136162804,0.9573280423207748,35.955773845806505,32.7016464799654,38.46046978381424,-72.2422769846682,-11.711976132877243,122.56958853774556,682.6304685753347,859.7634,118.32466545476764,481.3389238691886,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.66672,30.360331915411827,0.9522712837629966,35.79801444587612,32.89285071003207,38.570869283806005,-69.5797115372924,-14.070173604836576,117.49042291554456,682.6304685753347,861.8738,115.82380096468032,486.7070201841364,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.6945,29.51688786540772,0.9593930891331184,35.699044948758775,33.20102019041592,38.57028305314342,-75.11420656341078,-9.555583524281932,112.42881140004432,682.6304685753347,862.8881,115.44320756073728,486.183474180527,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.72228,30.254347100677972,0.9532159324956616,35.671149095340986,33.2606483584442,38.71698569979875,-72.80856806678858,-11.300615555491188,123.22497603771392,682.6304685753347,865.0079,115.55038381463352,488.7513550883213,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.75006,28.872738686153404,0.9642482968185236,36.2160157165963,32.12111811610788,38.66089159694515,-71.88929226394924,-12.185303353312284,128.40206939282504,682.6304685753347,862.3967,114.47057566160782,487.7710253752417,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.77784,29.12683269106449,0.9623910576760324,36.10740902196774,32.476333367281846,38.53114563874482,-68.16968533563173,-16.12442956108448,130.8043402556961,682.6304685753347,858.7745,113.4189143857866,488.0327065676093,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.80562,25.511591319351574,0.9826615907368365,35.92424671084688,33.50958037089257,38.47543158322352,-74.40328105777807,-11.21340014915085,122.88556612359235,682.6304685753347,857.7472,116.70495938337746,485.9683523778009,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.8333999999999999,28.342228260460875,0.9678921740027115,36.004696368183446,31.606775612010797,38.36380878624316,-70.95319738699826,-12.238741693915806,107.24360660175256,682.6304685753347,852.1617,113.96926683470504,483.8553149986998,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.86118,29.051580116026564,0.962948845685045,36.33163202424275,31.825643046742425,38.36347739410131,-69.2470792437675,-13.718790702540176,120.1138341283008,682.6304685753347,842.82935,112.0983675687632,478.20470908857385,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.88896,29.15455533212938,0.9621839122836828,35.865032499846315,32.87305373924437,38.377148000719664,-70.27623804859626,-12.181559066671458,128.69887921674257,682.6304685753347,843.07263,109.25062379258893,479.5668807364329,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.91674,27.23338003187144,0.974555391013236,35.42195466471243,33.02141845273732,38.40600922205002,-69.53189365604152,-14.184394638141503,118.22590109121884,682.6304685753347,845.2156,110.65291030832476,478.2736067026861,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.94452,27.88999852729664,0.9707596453147368,35.48196114070003,32.6886593528432,38.36825780677261,-69.45850358973452,-14.594672299091494,122.1779913413277,682.6304685753347,851.4458,111.82291788169638,485.3098585383697,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
0.9723,28.329808005017146,0.9679738033855426,35.853752354997624,32.81737535372229,38.63247852902231,-67.44397405176359,-14.937246471941991,119.73972785005164,682.6304685753347,856.28845,113.45639231161148,489.1851669182535,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.00008,30.99546024783506,0.9462973010671408,36.02123013570174,32.55910211009796,38.55655145260337,-69.26615832962926,-14.766902326424855,129.9474160975177,682.6304685753347,852.7687,112.32342126318233,485.8954331676002,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.02786,29.743106084098493,0.957570430880437,36.067406784964895,32.78491477689416,38.63040796181976,-72.25979684079869,-12.110034371379935,122.09332066378184,682.6304685753347,854.17773,112.07577494843652,486.6746464954768,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.05564,29.613948730276547,0.958618730904973,36.12440092145994,32.42696493682137,38.753975383096886,-71.29974408446314,-13.201894850133703,120.44510982496712,682.6304685753347,853.0012,112.65886477811291,487.8490961143801,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.08342,29.74930335284156,0.957519614024912,35.56645625230474,33.257385030957806,38.5839237234992,-69.79075006458605,-14.84560347443995,122.10235499783174,682.6304685753347,849.04126,108.65574761560468,486.34900148676473,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.1112,30.064708290276585,0.9548699151057728,36.01532647335699,32.77633830128414,38.58307596200747,-73.23388498685456,-11.73313830623135,127.6703037683727,682.6304685753347,853.3962,110.60853591252956,487.773017458659,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.13898,28.446958599740437,0.9671972633510338,35.44248423761575,33.34723143743005,38.43163506249771,-71.19955718550848,-12.290459158904037,125.20723125109906,682.6304685753347,845.897,109.71723121261884,484.48550475425446,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.16676,30.229439671252035,0.953435813657091,35.85782853110571,32.763215189811234,38.52996321750034,-67.99446683360314,-15.796192038291949,120.3480760789876,682.6304685753347,849.4869,109.62400641421422,486.5897117094535,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.19454,29.5760061462133,0.9589228042472216,35.70745930616034,32.88530715990335,38.43156033536522,-71.57222131127027,-11.71731515087459,135.23533399859255,682.6304685753347,842.09204,108.9332746692484,480.0990442825522,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.22232,28.66141454691888,0.9657370623056014,35.86231699791617,32.32583024665572,38.31794076932007,-74.05170420598118,-11.25511060998248,134.81914317749167,682.6304685753347,847.18994,110.22465205401896,481.5914968207436,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.2501,28.978842828090045,0.9634817705977066,36.10484781806383,32.425776507069706,38.47522497532335,-70.9875342078602,-13.68802961766205,106.99787293119128,682.6304685753347,854.0923,111.00251815775142,488.6351712384458,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.27788,30.08462102867876,0.9546984101204236,35.6433085604157,32.61083359387394,38.30248451375634,-69.18023529582509,-14.65826042643722,117.51087785923625,682.6304685753347,841.03186,115.5842452878808,477.503956510776,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.30566,30.598393033699757,0.9500955830559812,36.32265556199882,32.14802216192696,38.31275296651916,-70.46823894519012,-12.101276133011414,119.03515936274714,682.6304685753347,854.52185,115.37056197860338,485.563599290484,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.33344,29.76059091905367,0.9574269351351524,36.060774221987366,31.768335826277823,38.28002419913646,-73.95366115632032,-10.150111459603808,165.83186975407676,682.6304685753347,844.33044,110.13582354402428,482.29129231821344,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.36122,30.572783105741703,0.950333249152674,36.02773926646378,32.32243694273877,38.43430696032452,-71.16042016856628,-12.47274529820464,158.41768543471272,682.6304685753347,850.1993,114.0775879463593,484.3362851902255,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.389,30.21345759837449,0.9535764792281388,35.79643910946725,33.47425889322572,38.52925191343432,-77.74225387303005,-6.412160786714377,168.03259140616353,682.6304685753347,863.29285,113.6975362328056,493.8780785081217,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.41678,30.87575853672494,0.9474649738145532,36.4924438204993,32.21852211742566,38.549104745831926,-68.70195894688943,-14.084869227698036,147.74303562052876,682.6304685753347,862.23425,113.76507607212072,490.92232678690993,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.44456,30.326244832061747,0.9525767022981902,36.08602606308493,31.91198257110573,38.499277786175554,-69.27209458904053,-13.785401828565783,164.94221428462222,682.6304685753347,860.30444,117.97833995913184,489.1913246713286,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.47234,29.649764952968688,0.9583300840025184,36.09567431738126,32.4021600026914,38.41318797156416,-67.80491471558143,-13.885592255813757,157.80347712094695,682.6304685753347,842.0209,113.15333668783737,478.33492554218697,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.50012,30.39946562489997,0.9519187708483056,36.17457797727593,32.71382051370527,38.3309799135867,-70.95295089895832,-14.35677943078623,144.7291351878565,682.6304685753347,850.1249,112.27688295329544,483.5277691941399,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.5279,31.166177542386148,0.9445976632142956,36.30012307408532,32.885654630653136,38.4383684531736,-74.92467809362708,-10.20398064835558,115.35315484281418,682.6304685753347,845.896,113.03497160660856,481.531620946912,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.55568,29.38135665755936,0.9604553072889596,35.94470104230083,33.46243859484056,38.43797102425076,-72.09112976888521,-12.31152713370769,126.04380033093688,682.6304685753347,847.8365,116.46508757882944,479.4769932954868,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.58346,29.95396540789493,0.955814523506702,35.983678142078794,32.64269516571494,38.34430184764058,-71.1482838259564,-12.946232231137431,144.1879658113796,682.6304685753347,844.8285,114.27673058136132,480.5329598622629,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.61124,28.742403485467023,0.965172414649376,36.15538226455342,32.00339574853093,38.314107681808224,-72.70454362030725,-10.58406732837881,177.6862567097248,682.6304685753347,853.9396,114.46295188212218,484.9893748228569,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.63902,30.50416496713907,0.950965732997951,36.04018831127705,33.15549616321916,38.4646634430182,-71.73959908086329,-13.161476003628634,157.58739263696046,682.6304685753347,848.0503,113.45764808033638,483.8310385232657,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.6667999999999998,30.4668657728534,0.9513069136888536,36.16225494749476,33.589952679007666,38.51010477514191,-70.95481581782158,-13.07060409637424,148.97682184074645,682.6304685753347,853.7236,112.4424724070624,486.3320419394029,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.69458,29.981574105071388,0.9555804833080952,36.16814666533317,33.15975563347678,38.3677199354204,-73.78687031354985,-10.1531272210769,154.5527336161703,682.6304685753347,849.08997,113.4730729569593,480.5071791773773,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.72236,32.432958223819554,0.9306738828658736,36.325413648087945,31.781110386571434,38.39717853524319,-72.73697294020131,-11.012236920772075,165.14771421903896,682.6304685753347,852.16046,113.12606461079716,481.3680305989934,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.75014,28.817056698881903,0.9646454416466228,35.99739890066162,32.297084075858685,38.40398842171479,-69.00485560242527,-14.262751965230702,147.9962288448658,682.6304685753347,854.1096,112.71213421033092,484.7761995954334,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.77792,29.531027077643262,0.9592809978595332,35.91123787540967,32.63225264945316,38.35896311150714,-56.03359913267012,-14.8462530765957,138.14286666678765,682.6304685753347,843.66547,114.58958303225272,477.55200800423216,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.8057,29.66604135134503,0.958198391085726,36.02672680363421,31.755838782784892,38.32043160857547,-70.09245143612792,-14.472083093859942,152.10204595845605,682.6304685753347,843.40027,111.079318267834,480.8853259128696,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.83348,29.961172329279744,0.9557535230067116,36.31899738660354,31.6842195082252,38.258449541679305,-68.73434354516492,-14.90046592089502,154.50541613878872,682.6304685753347,846.0698,111.00749624875428,483.0362509781515,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.86126,30.098152937337105,0.9545815730576744,36.35430919984769,31.548505347703998,38.48707342075976,-69.8908535585717,-13.462599180871177,155.69459264865876,682.6304685753347,847.63635,112.38759357235122,480.7393129540018,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.88904,29.03593823480181,0.9630639635689088,36.21480796198304,32.02812278863478,38.36381906211691,-64.80931029156311,-7.19656256513249,157.3870911184281,682.6304685753347,846.41626,109.81461883991425,483.33507650880085,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.91682,27.63942872331948,0.9722581176077896,36.25162256812273,31.966821740822773,38.32384445654731,-69.82394704479393,-14.55774014968271,163.56036570326188,682.6304685753347,854.5074,114.30615101121388,486.9376333581393,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.9446,30.138035292411043,0.9542358575478016,36.20787059595664,32.00032972140244,38.32837237118597,-69.11059205833577,-13.87885278221914,141.4342638137418,682.6304685753347,851.07007,111.15295559655458,484.2542286065559,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
1.97238,29.33649992074035,0.96080202163015,36.12448916720766,31.626197101168568,38.44095619523509,-73.81414000804223,-11.247069853616992,120.87414874758734,682.6304685753347,851.2284,114.23413140055514,481.6239920373658,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.00016,29.089038506409647,0.9626720172068438,36.1075391760906,31.331897481899208,38.30235945402084,-69.6994437272031,-13.698883567239632,139.08527513044862,682.6304685753347,842.402,110.372434469337,478.6348135069532,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.02794,28.61040665779395,0.9660889472826304,36.207923564833365,31.318778497301487,38.43838988394346,-60.7275981237406,-11.192991311169283,128.39603947416336,682.6304685753347,845.658,114.15692786909726,477.587539108003,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.05572,30.97615860775063,0.9464869201420888,36.55985446274564,30.97200714719189,38.372057688619904,-74.61081122730481,-9.678754746603271,91.42351384815458,682.6304685753347,847.9127,112.1596903073706,481.2145057409448,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.0835,29.781482771003247,0.9572549814769726,36.25031616662245,31.609307567031763,38.53976080198938,-69.73859883544363,-13.940362960176971,133.46461962030546,682.6304685753347,865.0764,113.25914033729408,491.5174944685116,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.11128,29.01497847529212,0.9632177764698076,36.65540133997756,31.029205696504818,38.39551046877428,-70.00191865641709,-12.75667908573226,125.59133905934948,682.6304685753347,849.7814,112.02961136116444,482.8572543560904,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.13906,31.303419844578425,0.9432017088901689,36.11458884140936,31.413338155527743,38.52281393043411,-68.93616389168083,-14.013969018230911,121.13265278697784,682.6304685753347,851.88086,113.4202911122502,483.365009187664,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.16684,30.436077904134194,0.9515871483719864,36.23973012375364,31.179491758418383,38.50224358485682,-72.59339080284087,-12.48246952544664,119.80051536630924,682.6304685753347,855.905,114.24306922390124,486.2074205898297,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.19462,30.697590222132824,0.949166714461422,36.590775945203525,31.488442011604533,38.32818497295389,-71.53090287468652,-12.418658529080243,134.9114925359344,682.6304685753347,848.8567,115.73147159262776,482.29480247502926,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.2224,32.780792990379666,0.926428656669337,36.33794303030536,31.06946047356854,38.29512077971298,-71.271785837593,-12.223265975875078,114.52762127948182,682.6304685753347,841.29144,110.88546002516696,479.7384384747038,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.25018,29.35993767363369,0.9606211617557248,36.52547136769875,31.348150885110083,38.29582990784901,-71.20106442771295,-13.3634579163705,124.47604749465228,682.6304685753347,842.48505,110.8285518631342,480.7413202550022,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.27796,30.933217757193937,0.946906927251367,36.23429638593739,31.591713376241533,38.21634794618307,-67.48348215984612,-15.003782103903935,120.8499358207466,682.6304685753347,839.9004,110.68595995414876,476.85728772027136,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.30574,31.258549641898657,0.94366102605997,36.103389730184745,31.675957181488908,38.19755041614106,-69.64782281202386,-13.843932819756008,112.88092998182984,682.6304685753347,842.7538,113.49345919363402,475.0146686320492,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.33352,30.70388876143553,0.949107288929972,36.3901788531015,31.24581389422516,38.366039702365,-70.72509386121058,-13.275346539271132,115.22844927217508,682.6304685753347,851.6013,112.06469786988094,483.4283484960291,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.3613,31.48022342876105,0.9413639923626764,36.4291853556091,31.64466044662461,38.4147138627693,-72.05732757814654,-13.903092488836334,140.68890850069323,682.6304685753347,849.9794,112.2480368870594,484.119619954481,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.38908,31.418092192565734,0.9420148755801644,36.03187321063161,31.81707502642674,38.234998512272455,-70.1856512499337,-13.956803685662718,135.15850388531632,682.6304685753347,833.1918,109.63359121128384,471.95016819132593,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.41686,28.429226928799235,0.9673157492529524,36.30984604406682,31.49531870106249,38.39367005225766,-72.66753735862477,-12.745467097021244,127.7638538585353,682.6304685753347,844.69116,110.12876290707048,479.31495811837175,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.44464,30.22705786988356,0.9534567979425836,36.39023280542526,31.15043565551401,38.268614865669775,-68.72231910684094,-14.627692403521824,137.4906063736896,682.6304685753347,843.51917,111.0971513845744,478.0797642440923,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.47242,28.3111108375002,0.9680963752721636,36.80043791667772,30.63574802055516,38.206546926975626,-69.12579484365345,-13.954946869192032,134.42237167379693,682.6304685753347,839.6566,109.03850953920896,477.8493913300471,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.5002,28.680421728254903,0.9656052015377572,36.51931459168885,30.89562624277932,38.11425320729111,-73.37253353475406,-11.129500060184467,132.66587008380262,682.6304685753347,836.5913,109.46052710910354,471.1320647751214,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.52798,29.663842392556965,0.9582162019408872,36.35662076206323,30.72065655536206,38.282486148735806,-70.9542844578592,-12.12864641959301,122.31342619274648,682.6304685753347,848.1161,111.46022894107206,482.3852543906201,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.55576,30.17485393734824,0.9539148866833126,36.30871617878869,31.334974048314216,38.12429667716547,-68.37810903243428,-14.148578494472394,119.94767259998316,682.6304685753347,835.4978,110.78394431858102,474.7136294434333,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.58354,29.11867256423741,0.9624518600957636,36.43322952774413,30.912986869110693,38.14088974682397,-70.88976642082861,-12.11642248059701,150.44462663732506,682.6304685753347,834.94836,112.4290192306507,471.9828237252679,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
2.61132,28.045558183067428,0.9697973199477292,35.93593492662432,31.809733820135712,38.0982803991282,-72.348022242175,-12.225264208219436,107.57994570334448,682.6304685753347,833.5023,109.53196175341846,473.1589508949334,21.03100919985247,4.677453514910371,-0.7980332076449108,1.0,0.9664085691252,1.0
