Time_ns,r_34_110,E_34_110,COM_N_C,Interdomain_Angle,Radius_of_Gyration,Phi_mean,Psi_mean,Torsion_angle,B_factor_HNH,SASA_total,Hydrophobic_SASA,Hydrophilic_SASA,Mean_r,StdDev_r,Kurtosis_r,Autocorrelation_r_lag0,Autocorrelation_r_lag1
0.0,58.03701323885726,0.29021341685199376,38.42616909882926,28.541314660973857,38.36385782676868,-66.02831353643273,-21.273711824786634,-112.27997414320298,255.4544387576574,753.17316,121.18663641583407,526.5360842761584,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
0.3929787791459261,59.37056100120521,0.2629575353314236,38.370165799024235,28.05434828021903,37.75768273212386,-70.87935427205308,-15.86433489192814,-132.45823170169842,255.4544387576574,759.7484,123.53379410049934,529.1648498144507,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
0.7859575582918522,58.55577912869446,0.27933941166951487,39.17515554458177,26.951636847227803,37.923683377851034,-68.32157871665866,-19.4236776344366,-113.84394802051965,255.4544387576574,761.7357,125.13089862106573,527.862514084738,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
1.1789363374377784,58.2943921315956,0.2847750861608751,38.39378598754703,27.639233545144474,37.66832735114789,-70.1070128944656,-18.53790473874598,-118.78582548132854,255.4544387576574,754.95374,123.72971255136468,525.3310168581052,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
1.5719151165837044,56.87739777963615,0.31577644716569436,37.77359604465301,28.426283577954663,37.56290494459721,-70.19058877493784,-19.318370419478555,-110.51385663932315,255.4544387576574,755.48785,125.42280319302579,523.6062387039894,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
1.9648938957296305,56.3630966725322,0.3276683564222075,38.146788882741454,27.042437189903378,37.651242427028066,-74.56145005371933,-14.464540701670579,-111.21633360793204,255.4544387576574,754.3634,125.16812428909383,521.8247409838764,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
2.3578726748755567,58.57622892371946,0.27891785426450294,37.87801766912907,28.120102224486292,37.59048982145018,-68.92401599482228,-18.37545356496044,-115.29463596005131,255.4544387576574,758.9959,126.69141321369408,526.8463108262881,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
2.7508514540214826,60.14199883020814,0.24822295419620438,37.924731006191884,27.33571659381108,37.62597215429747,-71.05609339607237,-16.205389372861834,-113.17455187439175,255.4544387576574,752.824,126.9953932504392,517.8736877673647,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
3.143830233167409,59.14918538935398,0.26732464663235195,37.99927592994968,26.94319996452664,37.66546268492756,-69.99698705204261,-17.197810767731326,-100.62668172473971,255.4544387576574,754.5447,127.15224170401784,519.7224325835298,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
3.536809012313335,58.11793106138083,0.28849444178559874,37.972005794727245,27.148508434252363,37.664553631430664,-73.69664855744493,-12.678532368049664,-155.6555109494809,255.4544387576574,752.2435,125.13927451868189,521.3448437315138,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
3.929787791459261,57.17274662703038,0.3091009215596767,37.20108413005029,27.988694056162053,37.509518545432016,-71.97073374248039,-14.665464373078603,-134.58989974556638,255.4544387576574,750.42285,128.1059223412679,515.1737920243007,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
4.322766570605187,56.026664641192276,0.33563033508376133,37.34851903994483,28.12443455349917,37.42397371489348,-73.26008527496906,-14.527547058550754,-109.42754783816005,255.4544387576574,746.3381,124.64956775481494,514.5991437466373,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
4.7157453497511135,57.80698288063848,0.29514622796094303,37.91584348030752,27.159471588605857,37.58340697483571,-73.98880254122412,-14.315163751047013,-98.50827192683346,255.4544387576574,748.2384,124.29366937848015,516.5758693017331,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
5.108724128897039,58.20058932525869,0.28674721507141565,38.05984998736557,27.17646462861305,37.701680087623316,-71.41193348441048,-16.58499233772288,-119.41851274414394,255.4544387576574,753.3192,125.15989849156777,520.1919739720938,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
5.501702908042965,55.71465623339388,0.3431424723734869,37.92796939220704,27.35387545895226,37.660943955461995,-73.3973883003279,-15.301600886449323,-117.39479936888291,255.4544387576574,751.1124,124.58100595495469,518.3106597926251,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
5.894681687188892,55.94365326796654,0.3376169773927886,36.99841929282725,28.16691104246889,37.59055675372022,-73.08813263792219,-14.614388450584713,-94.62377237128466,255.4544387576574,760.9201,124.68197177560309,527.7649617978045,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
6.287660466334818,56.31190706292092,0.3288705120816585,37.55789739290827,27.845296996132824,37.818628489913294,-75.37024383193899,-13.927401868572815,-90.1348338669073,255.4544387576574,764.8821,125.67938082246538,529.3952477760118,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
6.6806392454807435,55.17905212346997,0.356322337786733,37.94161824697189,27.240665419418974,37.714934241712314,-71.50431025764952,-17.846799579067117,-126.9668534852833,255.4544387576574,753.9795,124.20269707878275,520.3344110347635,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
7.07361802462667,54.98374221037127,0.36121669501415216,37.70815186022775,27.95865004838935,37.54422170402597,-72.97327028517704,-15.132482737429267,-127.99135159271918,255.4544387576574,757.6179,128.7938872158993,518.3428291204974,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
7.466596803772596,54.60717364970755,0.3707843247239627,37.866174266413815,27.578298435914284,37.607356008128065,-73.10922717870292,-14.925670884690483,-137.77515419738265,255.4544387576574,756.34973,124.1568714149888,521.225944997748,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
7.859575582918522,54.80288718380109,0.3657903465417875,37.73257217761147,27.663705296984308,37.57714281876829,-73.45473675685983,-14.634061322279525,-145.42387580293416,255.4544387576574,751.5552,124.85646276615455,518.262447649352,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
8.252554362064448,54.63063880829527,0.37018314021647114,37.83619142365678,27.505466663771696,37.47186256293935,-69.6997259394514,-18.411289759018718,-125.55889377192662,255.4544387576574,747.2522,124.47600262024207,514.6796416725282,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
8.645533141210374,54.32471996757432,0.37807234825723357,36.83445446986798,28.291266111178526,37.538959118514065,-75.0950220804926,-13.354713934408439,-129.03277960747258,255.4544387576574,754.0605,122.89888829306786,521.830619102483,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
9.038511920356301,53.07934824957238,0.41130103848152283,36.54469692682993,29.09279408554896,37.53053678193729,-78.83852220006271,-10.356585677867,-120.93784576379691,255.4544387576574,750.21313,125.2991298622305,516.7973051439537,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
9.431490699502227,54.37933251843393,0.3766558294140656,37.10486696497262,28.227564388099054,37.62448656146139,-74.21254619999021,-15.227726709066348,-116.95378939751372,255.4544387576574,757.7019,124.94896283561258,523.6562708490947,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
9.824469478648153,55.82148452027756,0.34055657874738426,37.22274066867772,27.981035896691743,37.67740992311837,-75.48230456272216,-12.1821448208573,-124.30989910320194,255.4544387576574,761.50916,126.36386714908923,525.8059209773867,56.821579954907484,2.428718442108293,-0.09028217600278321,1.0,0.8541569772652289
