Time_ns,r_34_110,E_34_110,COM_N_C,Interdomain_Angle,Radius_of_Gyration,Phi_mean,Psi_mean,Torsion_angle,B_factor_HNH,SASA_total,Hydrophobic_SASA,Hydrophilic_SASA,Mean_r,StdDev_r,Kurtosis_r,Autocorrelation_r_lag0,Autocorrelation_r_lag1
0.0,58.03660911057296,0.29022202314314094,38.42624406557473,28.541214012768556,37.64626771224209,-66.02678730640122,-21.288340831422417,-112.30729571278633,171.03332592226135,777.69617,115.21219403593568,500.71076661586994,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
0.3986625514403292,54.67235228423642,0.3691160585809592,38.12827950824388,28.278388654734165,37.28908206284536,-69.14538879633955,-20.417814348796036,-132.3390174214973,171.03332592226135,778.26874,121.76665351059137,505.538997866028,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
0.7973251028806584,53.18889478430379,0.4083091332669475,37.815656874690056,28.251744407872632,37.20327213550008,-69.80792593956106,-20.77834606448893,-132.74136969241061,171.03332592226135,772.51697,116.87626692075247,503.77997697727204,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
1.1959876543209875,54.0398707655719,0.38551730228514386,37.79078672641021,28.847105617659945,37.35716646739418,-69.28729088566506,-18.9583169802011,-121.04524254587136,171.03332592226135,772.32336,118.49192769343284,500.99301526157893,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
1.5946502057613168,52.194839811941435,0.435913499257812,38.20467057694128,28.55142162810995,37.26596948368354,-66.40994427067201,-21.61236958944907,-139.35030616424874,171.03332592226135,780.6547,121.24870007323165,505.94253698891237,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
1.993312757201646,51.264592043371934,0.46260402167736536,37.625713536351,29.02823861484079,37.23751018409976,-71.73678348532249,-16.392839187593992,-132.02456154400434,171.03332592226135,781.0181,121.38234450513907,504.8805452729575,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
2.391975308641975,51.54024923954809,0.4546152099014462,37.78061714476157,28.843060580855852,37.23931496733073,-70.94106047791719,-19.398623506197534,-126.53349545942774,171.03332592226135,783.75226,120.88581664491697,507.1454410365644,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
2.7906378600823043,51.30804236889749,0.4613405569299637,37.75084568384112,29.290397425274573,37.216588470381154,-70.70840438523133,-18.42700161723803,-135.0681711562166,171.03332592226135,781.1647,121.50116363622263,504.6985666388834,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
3.1893004115226335,51.46241735235255,0.45686433281468347,38.323819735733736,28.49007392596029,37.15110994930339,-67.70690666853079,-19.00061267940096,-125.24499756013897,171.03332592226135,787.8248,121.57235902777671,510.318207479269,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
3.587962962962963,52.36972261775196,0.4309849684941134,38.06651393729399,28.84013928927686,37.08499289646096,-72.13829030355429,-15.652355604277352,-129.15020109896315,171.03332592226135,784.7301,119.79572067359875,511.5448487319641,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
3.986625514403292,50.63689752133974,0.48102286251176707,38.28952219023665,28.67432305926245,37.113583834018065,-73.13671307805161,-17.14485880404557,-136.46060459576182,171.03332592226135,784.6971,119.23510568403887,510.86690197460547,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
4.385288065843621,52.22908170968658,0.43494616838549355,37.92448064209707,28.89754362188914,37.100453484676805,-74.96908838533733,-14.484985880155058,-127.03102390384515,171.03332592226135,774.24084,116.85259980876393,503.5458270727978,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
4.78395061728395,51.67397585498757,0.4507631619113023,37.49302536055177,29.698955116880818,37.18196539398851,-71.18371096522934,-17.595762276395977,-126.3587469285785,171.03332592226135,774.9625,118.13677600766937,502.9629165630697,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
5.18261316872428,50.78112076180854,0.4767642859719323,37.94830279775948,29.382227703428963,37.21260933336891,-69.71361949950983,-18.83979962167622,-125.07763031837553,171.03332592226135,780.9152,120.4909371758018,507.60002423937857,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
5.581275720164609,49.94853285099423,0.5015448047607053,37.94123350750536,29.87792645449767,37.30523336880419,-74.09110539570537,-15.394612500453027,-127.57006475073092,171.03332592226135,787.45703,119.8208929014442,511.5878424874958,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
5.979938271604938,49.61917678196195,0.5114664158717306,37.643173145010415,30.098163618332965,37.28157397305915,-73.20191551311447,-16.592019410737045,-128.99986087502256,171.03332592226135,777.2894,119.44889371900966,502.77480794491,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
6.378600823045267,50.8070610619082,0.4759999524641006,37.86106979142085,29.543873804932062,37.33256434883459,-73.4459534332389,-15.656383827492244,-131.424577127228,171.03332592226135,781.6597,119.48582118042356,504.88587991548167,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
6.777263374485596,50.92581878531245,0.4725072055260944,37.900020507601006,29.37230663658204,37.59107814069855,-71.90039584497266,-18.488136318458224,-134.85484789375238,171.03332592226135,790.66174,118.94264677720328,514.0374037857803,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
7.175925925925926,50.75805860614525,0.4774442341805504,38.0625995970207,29.010425926400178,37.62870857186206,-75.18909794622071,-14.887536458600216,-125.48267556564092,171.03332592226135,795.76855,121.46566752430137,514.811572051681,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
7.574588477366254,50.673897372198574,0.479928899476047,37.792099905345985,28.978380990061787,37.57853763685601,-72.57586873043054,-17.75527607898395,-123.91996690890548,171.03332592226135,790.35095,122.28693925103616,508.03103854750157,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
7.973251028806584,49.91648905116655,0.5025074020018968,37.75655265484699,29.54906263631815,37.60430489068981,-74.49015463281641,-14.531979182588342,-125.14927088340424,171.03332592226135,791.6421,120.56948494790718,512.0091499243806,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
8.371913580246913,49.0391538334248,0.5290731209593136,37.92602595348895,29.827892042340224,37.54957453610829,-72.51666502524617,-15.77728533947093,-109.55731073311533,171.03332592226135,786.6992,119.25521626406304,509.85857291624836,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
8.770576131687243,50.365320260556885,0.4890819716765497,37.77147180092018,29.67308102811121,37.53917789262633,-70.81413562620972,-17.07288543257204,-111.38118768939258,171.03332592226135,790.86774,120.32858920563314,511.8716941068744,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
9.169238683127572,51.55026139057409,0.454326265747191,37.80159772012909,29.703226273173154,37.46814932725386,-69.76838578768678,-18.57369713643315,-115.73177225953839,171.03332592226135,784.8945,120.12088923933848,506.62926743617766,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
9.5679012345679,48.982235592442,0.530808887687787,37.673148101718716,29.706160659465137,37.50755729595686,-68.35847442030877,-19.419193473888395,-131.04575035719074,171.03332592226135,790.9491,120.59950052155872,510.2126588456646,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
9.96656378600823,52.73518975878178,0.42078303467257794,38.13927832478791,29.53909795968371,37.68472627854981,-73.3890491002258,-15.548788636801557,-126.66670290190451,171.03332592226135,796.87866,121.28732819760131,514.7099574663275,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
10.36522633744856,53.285435797050994,0.405683132049742,38.24369474256254,28.833973093472913,37.730439107696206,-70.90170988262058,-17.809867147682233,-135.70700011908252,171.03332592226135,796.5571,122.99723086156648,511.8089945854514,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
10.763888888888888,52.70616322632178,0.42158837270522903,38.369318668620906,28.764664231964797,37.84457519547495,-72.20756477569022,-16.912871581797955,-122.6435486772728,171.03332592226135,792.6842,120.32905061848963,509.81187688353344,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
11.162551440329217,52.53035548050332,0.4264844410648959,38.20604577769895,28.736034393865992,37.63732168147447,-70.85260419707537,-16.062679016473595,-127.8631359306795,171.03332592226135,793.2185,120.3027242725873,509.30395630747614,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
11.561213991769547,51.166357179848625,0.4654662336608927,37.78628434025289,29.75118376590014,37.638000182492874,-71.34813888003345,-16.93163115614043,-144.45046082942912,171.03332592226135,792.4405,119.68471221811272,506.73907352718084,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
11.959876543209877,51.501824859416104,0.4557249161006124,38.02044618627803,29.23153269539762,37.50031691276528,-72.8094445307966,-15.650059254385338,-117.09083823296854,171.03332592226135,796.2843,124.33792045741808,507.9915442416104,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
12.358539094650205,51.14313500785196,0.46614398763328485,37.99797118350375,29.084795331038894,37.53370016739208,-72.89450203626609,-16.778971453928335,-119.31419935655308,171.03332592226135,790.7736,123.55014601689889,507.41583363663176,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
12.757201646090534,50.57542973539351,0.4828424274032118,37.9000925097689,29.387558183742446,37.568101981140245,-74.04583868363119,-16.14238037572452,-118.234816109121,171.03332592226135,777.11017,119.24398844890763,498.6824599634266,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
13.155864197530864,50.444777683288784,0.4867187929266579,37.86701406187499,29.421035646274273,37.40868290731693,-69.15863809086085,-20.254012228763425,-123.64068237562073,171.03332592226135,785.03937,122.14712732539981,501.8349729543647,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
13.554526748971192,51.06016796311927,0.46856895599602927,37.822740923247814,29.648400642755906,37.485130762376976,-70.9100138731246,-18.085142133508754,-135.98714500300852,171.03332592226135,785.4794,120.52543540760995,500.46643535555205,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
13.953189300411522,50.2643045470477,0.4920924064759949,38.01226586526684,29.123886323903807,37.42399355114578,-70.63692024598531,-19.52303578591867,-109.8963852059389,171.03332592226135,772.5221,118.37677634582755,494.2989784806711,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
14.351851851851851,51.31831484343739,0.4610420783965176,37.78375149461856,29.88952999161916,37.5114318572762,-75.73530097062897,-12.870170775478082,-129.36440609924207,171.03332592226135,788.244,122.17978400291724,502.641620076417,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
14.75051440329218,50.32850274301957,0.4901784143457147,37.60380621623601,30.467985030571818,37.618645077697366,-74.43309666732054,-15.144932870189965,-127.92908664573612,171.03332592226135,784.34503,122.31607244556727,501.4556083916169,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
15.149176954732509,51.11576666891924,0.4669433057363639,37.667171644545554,30.71825066863361,37.624061890044665,-70.03282217982839,-17.439051202708374,-118.00983850824069,171.03332592226135,788.1254,125.20939917243848,500.99576691671564,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
15.547839506172838,51.09113910136179,0.46766308826192193,37.49335034422672,30.36978480040496,37.477895272233766,-72.84209867488114,-16.5668352782924,-122.6774979278558,171.03332592226135,785.9275,121.05763413346972,505.45820319912536,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638837
