Time_ns,r_34_110,E_34_110,COM_N_C,Interdomain_Angle,Radius_of_Gyration,Phi_mean,Psi_mean,Torsion_angle,B_factor_HNH,SASA_total,Hydrophobic_SASA,Hydrophilic_SASA,Mean_r,StdDev_r,Kurtosis_r,Autocorrelation_r_lag0,Autocorrelation_r_lag1,Predicted_FRET_States
0.0,58.03660911057296,0.2902220231431409,38.42624406557473,28.54121401276856,37.64626771224209,-66.02678730640122,-21.288340831422417,-112.30729571278631,171.03332592226135,777.69617,115.21219403593568,500.71076661586994,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638836,1.0
0.3986625514403292,54.67235228423642,0.3691160585809592,38.12827950824388,28.278388654734165,37.28908206284536,-69.14538879633955,-20.41781434879604,-132.3390174214973,171.03332592226135,778.26874,121.76665351059135,505.538997866028,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638836,1.0
0.7973251028806584,53.18889478430379,0.4083091332669475,37.815656874690056,28.251744407872632,37.20327213550008,-69.80792593956106,-20.77834606448893,-132.7413696924106,171.03332592226135,772.51697,116.87626692075249,503.779976977272,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638836,1.0
1.1959876543209875,54.0398707655719,0.3855173022851438,37.79078672641021,28.847105617659945,37.35716646739418,-69.28729088566506,-18.9583169802011,-121.04524254587136,171.03332592226135,772.32336,118.49192769343284,500.9930152615789,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638836,1.0
1.5946502057613168,52.19483981194144,0.435913499257812,38.20467057694128,28.55142162810995,37.26596948368354,-66.40994427067201,-21.61236958944907,-139.35030616424874,171.03332592226135,780.6547,121.24870007323165,505.9425369889124,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638836,1.0
1.993312757201646,51.264592043371934,0.4626040216773653,37.625713536351,29.02823861484079,37.23751018409976,-71.73678348532249,-16.392839187593992,-132.02456154400434,171.03332592226135,781.0181,121.38234450513907,504.8805452729575,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638836,1.0
2.391975308641975,51.54024923954809,0.4546152099014462,37.78061714476157,28.84306058085585,37.23931496733073,-70.94106047791719,-19.39862350619753,-126.53349545942774,171.03332592226135,783.75226,120.88581664491696,507.1454410365644,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638836,1.0
2.7906378600823043,51.30804236889749,0.4613405569299637,37.75084568384112,29.290397425274573,37.216588470381154,-70.70840438523133,-18.42700161723803,-135.0681711562166,171.03332592226135,781.1647,121.50116363622264,504.6985666388834,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638836,1.0
3.189300411522633,51.46241735235255,0.4568643328146834,38.323819735733736,28.49007392596029,37.15110994930339,-67.70690666853079,-19.00061267940096,-125.24499756013896,171.03332592226135,787.8248,121.57235902777671,510.318207479269,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638836,1.0
3.587962962962963,52.36972261775196,0.4309849684941134,38.06651393729399,28.84013928927686,37.08499289646096,-72.13829030355429,-15.652355604277352,-129.15020109896315,171.03332592226135,784.7301,119.79572067359877,511.5448487319641,65.38250994175526,4.449025609910968,0.6202702730022751,1.0,0.9195110154638836,1.0
